insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Camella Creagh', 'azomiwxufdjcnls', '2021-12-01T19:42:37Z', '2021-06-18T19:15:33Z', '2362', '400', 'igmpscvlryuetjhoadqzxf');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Gabriele Calken', 'zcrvmohxlaisdu', '2021-10-09T01:35:09Z', '2022-03-26T22:16:00Z', '2223', '2711', 'wkixpvnmdrolfbq');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Charita Dockray', 'rpynbocxzt', '2022-05-19T09:36:59Z', '2021-08-27T10:47:39Z', '3632', '4835', 'qsjgdxhpzfrov');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Delcina Hammel', 'zwcyrsdekhbxf', '2022-02-06T15:36:02Z', '2021-08-31T22:04:27Z', '2391', '1870', 'ecyagjntsuzhofrimkvlwbxpqd');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Demetria Konertz', 'nbhjxyveswumkofqg', '2021-12-30T04:11:33Z', '2021-08-04T11:34:59Z', '1058', '3550', 'vbeinohcfkqadrylwpzxtujmgs');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Ned Knotte', 'ecqtubmjlovprszyxi', '2022-04-12T04:19:44Z', '2022-01-03T10:06:35Z', '3311', '4575', 'pqhjxnesbylgctkaovdurfzimw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Chelsy Brou', 'igxhlruypwazcnd', '2021-11-10T21:15:34Z', '2022-02-21T15:40:18Z', '3548', '4701', 'fahdeswqztx');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Consalve Kirke', 'ugolqarzjwd', '2021-08-17T03:09:17Z', '2022-06-04T18:23:33Z', '1860', '2124', 'adwrkgohzi');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Hatti Dashkovich', 'kwyjstgfdxlunzvbi', '2022-02-09T16:23:13Z', '2021-07-26T03:58:29Z', '2669', '963', 'rlinajqyvufkmhxgdozscbetwp');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Fancy Donaldson', 'qfyovgxjntuhwi', '2021-10-07T09:51:49Z', '2021-10-07T09:00:18Z', '3044', '3845', 'pmnowgaijxqsudfcvektyhzrbl');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Fredrick Gallichan', 'anxevsrckjtqzog', '2022-03-10T16:44:36Z', '2022-01-11T01:56:35Z', '1718', '4203', 'xtewnbolqkizdcvgmajhpfruys');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Lavinie Hawkins', 'inkzgvclxdeuosjh', '2021-11-01T09:04:16Z', '2022-01-06T04:41:33Z', '2977', '1016', 'icbtunlgzhwjfyxvqres');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Leilah Laneham', 'srnvpliyjahkbuefmtwd', '2022-03-11T14:47:50Z', '2022-02-28T11:58:28Z', '3695', '645', 'fvwrhyqckompejbtizsdlaxgun');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Morganne Hayland', 'fidzawgqcenvybho', '2022-01-16T22:21:00Z', '2021-12-17T18:42:59Z', '2399', '547', 'fmnpevydgtzjqsbaxwoilhckru');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Netta Haithwaite', 'ykzfsnliabcdouw', '2022-03-10T10:11:16Z', '2021-09-07T19:40:49Z', '3047', '3749', 'gimsruedoywtzjalv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Roanne Wimms', 'ahzueqpstdl', '2022-04-22T12:41:55Z', '2022-04-28T07:02:12Z', '4934', '2921', 'xoptafmcnlhdsjbegywvkqziu');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Lynna Knudsen', 'irjvdaktqlzmgcew', '2022-06-09T19:26:08Z', '2022-01-01T09:51:14Z', '2416', '2749', 'slmktwfibzxavdygpronjehqcu');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Shanan Belmont', 'ytoudrmzhpvef', '2021-09-05T17:17:03Z', '2021-10-02T16:23:45Z', '2237', '951', 'vongypjsqrcahkxutzbfmdewil');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Rachelle Clyma', 'plnadjkvcfu', '2021-11-09T23:10:49Z', '2021-09-28T13:41:49Z', '2106', '2786', 'rohkjwfdagulcszpynxmvebitq');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Danny Stryde', 'sfbvoyncamz', '2022-03-14T03:01:01Z', '2022-05-20T15:45:07Z', '2042', '3635', 'ixjgpkelbmhofncqrvdywautsz');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Diahann Dulwich', 'kaoutirhcy', '2021-11-04T05:32:08Z', '2022-03-07T23:15:53Z', '910', '4568', 'blchmaoikvszgjtdnufxrpqewy');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Desdemona Aries', 'fzdbcigmklnjtvhreo', '2021-12-01T21:56:27Z', '2021-09-16T03:11:27Z', '3944', '4912', 'qrcjifmohzygentdxukapwlbvs');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Bess Ormston', 'ovpgwhxcjmyqrz', '2022-04-03T06:25:16Z', '2022-05-12T13:27:25Z', '4678', '1856', 'aiukjqsvbwpxmeflgtchzdryon');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Casandra Morales', 'erydqpblzjua', '2022-01-16T06:57:57Z', '2022-02-19T12:10:12Z', '3697', '1386', 'ixltzbawerjkgscqfhoyumnpdv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Sunshine Flukes', 'hqsulfybrw', '2022-04-20T11:25:04Z', '2021-10-06T21:54:55Z', '1762', '4030', 'tdhyzbergncmqspixuowfvlkaj');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Karoly Vasilov', 'nycsqzulhbeogvr', '2022-05-29T02:28:58Z', '2021-07-24T13:29:26Z', '4612', '4106', 'beytumqrxnfwd');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Anet Hanks', 'lgyaftobriuvx', '2022-01-27T20:26:47Z', '2021-09-26T23:08:01Z', '551', '1415', 'zqbhmnpixwduvoclygjtfkreas');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Gaby Spieght', 'polnhkuvdze', '2022-02-24T20:40:53Z', '2021-12-03T09:50:07Z', '595', '4255', 'vdaenbpqmghw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Cletus Derks', 'zcgnmjxhdf', '2021-09-13T19:12:26Z', '2022-02-01T06:17:53Z', '4520', '2034', 'npmybgkavqxutdeocwfzhsjirl');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Lindsey Dolphin', 'zilwfcqgpyjuebmr', '2022-01-08T20:11:06Z', '2021-11-21T03:08:26Z', '524', '2212', 'evbgpyurilxhmfqnodtwzjk');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Hildagarde Nolda', 'pmdfvhrswb', '2022-03-07T15:36:50Z', '2021-06-29T21:42:59Z', '2176', '4689', 'tpmvgwciunxkdjylbaoeqhfrsz');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Albina Vakhrushin', 'tbexzayrhoismujqldf', '2021-11-22T02:48:59Z', '2021-08-30T21:48:49Z', '2066', '3389', 'aejvwnfbiylzporsmxgtudcqhk');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Sorcha Peggram', 'mqkouyxzashbtwvf', '2021-10-05T23:43:53Z', '2021-12-29T09:38:43Z', '3309', '3571', 'rhmauwgbkzixflceovjdnqsytp');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Lyndel Chinnery', 'wzqpivnalushbkj', '2021-12-03T09:30:29Z', '2022-03-27T10:56:01Z', '2983', '3783', 'ncvujwityfgmoqzbahprdsxkle');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Tracy Dewer', 'clyiqbrnamovxgk', '2021-08-25T10:20:44Z', '2022-01-31T19:31:12Z', '2858', '2069', 'zmcihuolntwqrfx');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Killie Lewinton', 'kdrfgqtbwceplx', '2022-04-15T04:12:12Z', '2021-11-10T06:21:01Z', '194', '1343', 'hrntbysuwpcjdfqvkazoeglxim');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Beatrice Gard', 'capdhjouqrti', '2021-12-21T13:18:00Z', '2021-07-17T06:35:30Z', '3313', '2239', 'vhuqxcdgrmfpzkswbteonljyia');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Tobin Sayes', 'lmysfzecnqghuak', '2022-01-29T12:47:21Z', '2021-06-16T01:50:25Z', '900', '1089', 'cyxiezbwfa');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Gibby Friberg', 'ovxgzfrdwbsun', '2021-10-08T19:14:33Z', '2021-09-23T14:02:15Z', '3775', '3374', 'dngbujtpcoasrhfmqyelxkiwvz');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Lin Sheere', 'xqhdjeyobzmvsrw', '2022-01-16T00:51:02Z', '2021-09-22T08:15:53Z', '1835', '2077', 'yqeamfbitjlgzvndpxuswkchro');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Francine Mathelon', 'neytzhdujcbsilaqm', '2022-04-17T22:37:35Z', '2022-03-14T12:19:58Z', '2749', '2684', 'kpawfuqrxyjmthvozsdge');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Niven Trudgian', 'hwmxfytqpunv', '2021-08-15T23:20:44Z', '2022-05-12T13:10:53Z', '3777', '2064', 'fuowxdpsngmvi');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Jelene Gorriessen', 'etqfalujygbxn', '2021-10-07T10:16:33Z', '2022-05-27T11:55:23Z', '4032', '2566', 'ahdekfmtqgoryvuplnzibwxcjs');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Wenda Andrin', 'ghyoscfxzbqlpdekw', '2021-11-08T12:29:59Z', '2021-11-10T04:53:49Z', '209', '4414', 'ifpjmlthzcynrsgaokdqbwxeuv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Dane Brewster', 'frseoklhwgcvub', '2021-09-08T12:54:29Z', '2022-05-22T02:38:53Z', '3664', '3047', 'mlqonvzxurykfjiwphacebstgd');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Trent Nice', 'jwmlnbvfaxuyre', '2021-09-20T17:10:27Z', '2022-05-07T13:32:21Z', '1966', '318', 'buqegtkshixcwz');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Gilberte Bindley', 'gudtzywmha', '2021-11-01T00:59:17Z', '2022-02-18T19:15:49Z', '4326', '576', 'gslqrmfkythjbxcwnoduaveizp');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Kata Kingswell', 'hkcvexgzrpfdyq', '2022-04-29T22:29:25Z', '2022-02-09T18:33:58Z', '3566', '1313', 'pmwoeuslagknzjiqbrvfdtcyhx');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Linet Worters', 'ukrewyghltfvmn', '2022-05-29T20:20:44Z', '2021-07-27T17:19:55Z', '2134', '2505', 'pbacjxdrvisgufoqwhkynzmtel');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Thayne Seyffert', 'kqcshyivap', '2022-06-04T00:07:29Z', '2022-01-17T17:47:38Z', '3541', '2599', 'sfjwhtxgiabydpqckuonrvmezl');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Teresita Methingam', 'cmjorgndipqxftbslwyu', '2022-03-11T15:37:09Z', '2021-07-30T09:36:34Z', '4109', '4353', 'bovspctrdehyxafnlmzuijkgqw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Halli McAllester', 'jyuvhezskpocmalxig', '2021-11-30T12:56:25Z', '2022-01-21T02:16:36Z', '58', '3862', 'atlgmnqrzxsfcvywphi');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Arvie Beining', 'hmwxdvosbegiuz', '2021-09-16T14:31:39Z', '2022-02-22T21:10:39Z', '1169', '320', 'ivzaedkurtxlnqy');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Nora Signoret', 'adlbpvntjkqcoh', '2022-03-02T01:38:07Z', '2021-06-19T17:07:11Z', '3479', '3327', 'xhgyksenoidzmlcfuwpjarbqtv');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Jemmy Ord', 'kphoniazfuc', '2021-10-09T08:41:37Z', '2021-09-07T11:28:06Z', '2522', '1704', 'joviwzgrdlbyfackuexqpmhtns');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Cassandra Baudet', 'zgyjltwroucmip', '2022-06-01T20:15:54Z', '2021-09-30T12:05:02Z', '2547', '378', 'vgmerxyfuzqocthiplsdabjwnk');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Alic Kebbell', 'splnbmvoayufeqjrgzti', '2022-01-29T06:54:32Z', '2021-07-19T03:53:57Z', '3066', '3432', 'ntskacqlifzhypxrdebvwomjg');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Jaine Godly', 'apyuktomvdcxsqebiwhj', '2021-07-09T07:24:54Z', '2021-07-29T03:01:29Z', '2350', '4281', 'tkdwfjbuyhqlsepmazvngrxico');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Coreen Barrow', 'lrisyqtxozdv', '2021-08-06T14:34:45Z', '2021-07-05T12:02:04Z', '328', '2008', 'lapnutoekbqsgjzhxdvrwymcfi');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Gusta Pennycook', 'ywtngqxkuhjsbpflzvdo', '2021-07-14T04:10:35Z', '2021-10-05T21:20:34Z', '3767', '1504', 'ahqudvjztbxywieporfglkcmsn');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Tildy Rait', 'hnkzplrqvt', '2022-01-09T13:15:13Z', '2021-07-10T07:16:55Z', '408', '2445', 'nagyiectqmduvphzswbxfjlkro');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Brita Dils', 'vamwsgkhbyeqpcjutrni', '2022-02-28T20:19:49Z', '2022-01-29T19:02:42Z', '627', '2978', 'pitkyrhzebdgsjvmacoqxfwlun');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Persis Skeldon', 'tclwhsfjrxivbupo', '2021-06-30T09:55:26Z', '2022-01-25T11:38:04Z', '2871', '176', 'fhocapymvikj');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Aleta Byham', 'fdbszpiohgkyqj', '2021-09-09T09:00:51Z', '2021-11-12T18:52:01Z', '2038', '1467', 'celaqdzurxty');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Mozes Headington', 'epqdrmnougai', '2022-05-15T18:28:28Z', '2021-09-20T06:20:00Z', '1411', '1375', 'wxbatqkfpuerzvidlgso');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Heinrik Roubottom', 'kjreczfxdhvqbnwpli', '2022-04-04T22:47:49Z', '2021-07-15T15:20:37Z', '3484', '4179', 'anmcjurpwtdsez');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Cirstoforo Marvel', 'szikymevlhpox', '2022-01-31T23:52:28Z', '2021-11-07T13:35:00Z', '4059', '4340', 'kqcwxugmnpbit');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Sabina Thwaites', 'bgocnvjsyakuwrxdhplt', '2022-02-13T20:23:51Z', '2022-03-01T12:21:28Z', '4670', '2381', 'slzkxcmpihyjnrwvtegbaodfuq');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Ara Etoile', 'tojfaigcvuxdzbnhpm', '2021-10-24T07:38:31Z', '2021-08-23T20:30:54Z', '1032', '2957', 'bdsnukowgzlqrt');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Dorthea Stoneham', 'hilrvqwxtkdm', '2022-01-17T16:35:36Z', '2022-05-27T05:42:07Z', '1676', '511', 'bzplwcontsyhj');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Hube Slixby', 'hqkpsydxtwmejgfunilr', '2022-01-21T19:03:13Z', '2021-07-21T17:14:25Z', '1914', '1109', 'sirfabxydqvzoculmjpnkgethw');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Bevan Rozzier', 'soajtcewnuirpmqf', '2022-03-16T05:40:06Z', '2022-03-16T20:37:29Z', '1208', '255', 'smvaywbzuqtcxjdpkfgenrlohi');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Stacy Feavyour', 'tezoxalngsd', '2021-11-22T15:05:30Z', '2022-02-27T10:46:57Z', '4546', '1447', 'kzywjesriahxcu');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Siward Pinnell', 'uefapwymrbvicj', '2021-08-28T20:23:37Z', '2022-02-17T17:59:01Z', '4666', '1839', 'vuqkhmgbdwrlxy');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Cody Botten', 'tjykmzdfars', '2022-05-15T07:19:26Z', '2022-04-05T22:43:05Z', '1530', '4227', 'plrbixkacqyvhnwjegdotmszfu');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Orran Graeber', 'cksglpyboewvtzx', '2021-10-03T22:52:43Z', '2022-01-11T23:46:14Z', '1969', '295', 'gbqfpmxrzlcjikoshuevdwtayn');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Bald Snaddon', 'fvobglyurezxtsipmhkd', '2022-02-05T08:34:38Z', '2021-08-26T19:04:51Z', '3425', '2536', 'purwayztsigodjec');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Kevin Tiernan', 'abykhvpmzfn', '2022-02-24T02:04:14Z', '2022-01-08T20:15:48Z', '1630', '168', 'ylkgsuawrzedo');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Zena Blacksland', 'pilrznjhsxoacftu', '2021-07-25T11:32:10Z', '2021-08-23T08:49:03Z', '4381', '1283', 'tnlfwcyvsqmkubgiahderpzxjo');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Shellysheldon Cuer', 'erjtndfqswkozp', '2021-07-08T11:09:58Z', '2022-02-08T11:25:30Z', '3424', '4189', 'qvztdchmjwykfxngabpisruloe');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Tommy Bellhouse', 'zkcjyfxvtdhmbngpila', '2021-12-03T23:39:19Z', '2022-04-30T01:49:13Z', '4880', '537', 'aozpjknvbdritmxgulcwsqeyfh');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Berti Roze', 'crqvdglswmynjapif', '2022-04-16T03:47:24Z', '2021-06-27T00:28:06Z', '439', '2691', 'thrlafqwepycvinuodxszmjkgb');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Solomon Larrie', 'fmksbxyaucltj', '2021-11-25T20:09:50Z', '2021-08-09T06:44:08Z', '2962', '2946', 'wnitzdcsuglkformheyajpbvxq');
insert into vendors (name, tax_no, start_date, end_date, updated_by, created_by, external_v_code) values ('Kip O''Sherin', 'gdmtwauxbo', '2021-07-22T21:25:14Z', '2021-12-24T02:26:25Z', '846', '2144', 'jhkranwgixmzspyuqbdoflcvet');
